id,song_title,artists,year
158563,all in down and out,uncle dave macon,1998
293739,jääthän huomiseen? - no importancia -,seija simola,0
635191,the riddle song,sam cooke,1964
595350,sure nuff 'n' yes i do,stack waddy,1971
859238,the woman i need (honky tonk mind),johnny horton,2000
633993,dub those crazy baldheads,mad professor & lee perry,0
245786,esta noche,narco,2003
405047,let me in,rick derringer,2004
365935,fields,library tapes,2007
907288,spacetrain,camouflage,0
814097,niggas(album version),the notorious b.i.g.,1999
424634,in a haze,tony red,0
234844,the end_ moving on,dartz,2008
252616,all over the world [cw version remix],furry phreaks feat. terra deva,0
743369,sealed,shearwater,2004
732003,while i'm here,house of pain,1996
930359,colour green,sibylle baier,2006
167663,war,joan osborne,2002
133607,supercar (2002 digital remaster),nelson riddle,0
400672,last night when we were young,kenny burrell,1994
29166,mo cash,lil keke,0
374289,you could be the one (waking up album version),bethany dillon,0
762967,phased out,know the score,2008
803513,nothing to me (radio edit),annihilator,2002
264847,totonno 'e quagliarella ( live ),massimo ranieri,0
815485,red sky at night,david gilmour,2006
383530,dust 2 dust (featuring d-loc and judge d),subnoize souljaz,0
769658,hoochie coochie man,pinetop perkins,2008
11205,the history channel,pedestrian,0
579058,i'm qualified,jimmy hughes,0
780640,cuando niño,fernando ubiergo,0
464473,open air,cab drivers,1998
365999,this is what u need,nick terranova,0
245248,the pilgrim- chapter,teresa brewer,1991
113706,hello,the cat empire,2002
684763,speedo (lp version),ry cooder,1980
148695,i started a joke,james william hindle,2001
448829,ruby don't take your love to town (1997 digital remaster),sort sol,0
750054,spontaneous,bunji garlin,2002
850676,silent luv (anomy remix),swayzak,0
29595,resonant landscape,james johnson & robert scott thompson,2001
337835,sr71: rf 4c's,colossus,0
76170,entre deux feux,fonky family,2001
689436,breath of lies,cross stitched eyes,0
656299,trains_ tanks and frayer ropes,elmer bernstein,1999
109856,weakling keep blinking,the bear quartet,2005
265631,afrogermanic,underground resistance,1999
473800,let me go home_ whiskey,snooks eaglin,1994
155482,lonely girl,rita marley / the wailers,2004
125398,no me digas loco,luis enrique,0
467239,conversations (live),saga,0
327480,cantus arcticus_ op. 61_ 'concerto for birds and orchestra': ii. melankolia (melancholy),hannu lintu,0
621421,one more river,james reyne,1989
625904,empires,jimi jamison,0
633000,cauc's,serengeti,0
940434,natsu tourai,soul flower union,0
478867,scaling new peaks,chrome dreams - cd audio series,0
651725,mesmerizing,stan kolev,0
944994,dead inside,boil,0
27354,on the sunny side of the street,dizzy gillespie,1956
731783,graffitis/ ska,adriana calcanhotto,1992
860551,ultimo spettacolo,mondo marcio,2007
138626,loving on borrowed time,ian gillan,1990
324771,the book i write,spoon,2006
883012,loving your best friend (album version),eric benet,1999
827702,dil da rog muka ja mahi,gaudi + nusrat fateh ali khan,0
260155,skit,truth enola,0
565459,green circles,small faces,1967
489834,shine from the mountain,gene watson,0
764258,entering the masturbatory / luxuria my rubber angel,ordo equilibrio,1997
590501,dancin' to be free (album version),club nouveau,1988
539340,the friend song,the union underground,2000
533664,stratosphere,desert dwellers,0
373097,blues shadows,lowell fulson,0
144631,raga bairagi - drut gat in ektaal,pandit shivkumar sharma,0
231585,maruqita,tito allen,0
252487,walk away renee,gabor szabo,0
714005,metropolis,richard clapton,1980
936226,whispers,ochre,2008
68771,angels we have heard on high,the new world orchestra,0
406116,red moon & new shoes (original demo track),roger chapman,1987
471257,have yourself a merry little christmas,sarah connor,2005
773892,come un caffè,oliver onions,0
754269,sabre olvidar,joe arroyo,0
733255,sweet sensation,the melodians,1970
147345,crazy,miki howard,1987
121018,gentle sheep (live version),the ditty bops,0
923569,the house she lived in,the veils,2004
535229,radio sweetheart (tribute to elvis costello),hot wire,0
343126,hokey pokey,dan zanes & friends,0
214450,heavens here (middle east mix),larissa,0
2283,i need you tonight,elkland,2005
237507,wenn du menschen triffst,andreas dorau,1997
711563,cold wind blows,archie roach,0
545060,inamorata,animals as leaders,2009
800820,rust killer,slowride,2006
840958,earth invasion,takayuki hattori,2000
662509,dont cry for me ,sonny landreth,0
209055,audrey,dave brubeck;the dave brubeck quartet,1991
960711,30kft,assemblage 23,2004
307969,give me the will,edgar winter,1996
357984,the lord's prayer (our father),john mcdermott,0
479279,y si te vi,azul violeta,0
143380,clevor trever (demo),ian dury,0
333070,just a closer walk with thee,mickey gilley,2005
763667,laisse laisse (feat. samuel ismaïl),mil,0
383816,day dream believer,micky modelle,0
523272,es mejor caminar (directo en conde duque),revolver,0
878271,allein in einer großen stadt,marlene dietrich,1992
392200,road to zion (more power to ya album version),petra,0
368682,driving away,kate ryan,2006
272488,sera,luis enrique,0
499406,going wrong,armin van buuren,2008
68120,... (album),six finger satellite,1993
513323,dance let's dance (raw feet dub),paul simpson,0
762055,hot summer water,diesel park west,0
834133,astro da bola,despe e siga,0
782932,casket garden,dismember,1995
741058,contas pelo chão,eliza lacerda,0
527955,vicino al cielo,fiordaliso,2002
3513,danote,darko,0
696586,blueprints for future homes,norma jean,2006
555523,la ascension de lupo,tarik y la fabrica de colores,2007
807658,i loves you porgy,nina simone,1966
360637,loco de amor,café quijano,1998
661086,ça fait trop mal (feat. brascofonik_ sashem),al peco,0
619339,bajo los clavos luceros,lola flores,0
117812,replay,[kaleidoskop],0
560417,every hour on the hour (i fall in love with you),duke ellington & his famous orchestra;al hibbler,0
467132,dum tek tek,hadise,0
121883,will i be waiting,jim cuddy,2006
568347,what do you feel,darren bailie_ rene rodrigezz,0
220828,cenizas,victor manuelle,0
874993,body juggler (sumo surprise album version),ghoti hook,1996
184525,i know who holds tomorrow,larnelle harris,0
824550,free my mind,mj cole / guy s'mone,2000
652801,sommarnatt (remaster '03),olle adolphson,0
401257,hardcore vibes,excessive force,0
533530,shake it and break it (but don't let it fall mama),charley patton,1990
486031,wings of a dream (live),edguy,0
857793,sing your song,david martin,0
241131,crack away jack,the sound stylistics,0
746283,polegnala e todora (love chant),the bulgarian state radio & television female vocal choir,0
501836,summer day reflection song,donovan,1989
882954,think,magic slim & the teardrops,0
125723,nueva vida (remix by bob benozzo),ojos de brujo,0
724158,adventure,the balancing act,1988
635120,for you i'll be forgetting me,noise ratchet,2002
598969,missing you (frankie feliciano album version),kim english,0
366563,future excursions,electric universe,2006
551608,gonzo guru,gary hoey,2006
400837,casablanca,squallor,1980
601044,where the wind may blow,the hooters,2007
429196,early birds,bang on a can,0
481012,the dirty dozen,speckled red,1990
190590,just a closer walk with thee,james morrison,2003
469645,endless blockade for pussyfooter,gis(m),0
873119,to the path!,robert pollard,2008
234037,puccini: gianni schicchi: ah!... andato? (perche stanno a lacrimare?),giacomo puccini,0
856245,she's single again,janie fricke,1992
516745,unterwegs,texta,2002
78096,vom leben und verstehen,mikroboy,2009
562264,yesterday i had the blues (album version),kevin mahogany,1996
599134,what are you doing after the orgy,in flagranti,2006
660954,i love you,the zombies,1965
801387,here we are,don moen,1996
845218,scathed,sunday munich,2000
829692,one more chance  (live version),zebra,1990
882245,automobiling jazz dancing nightlifers,dreamdaze,0
9831,the only way is up,yazz,1988
331376,wer ich bin,afrob feat. lisi,0
93874,as long as i know he's mine,the marvelettes,1982
935323,smyrnalenia,michalis koumbios,0
21203,bring your lovin',joy askew,0
44977,ilha azul,beto caletti,0
740593,this is your sex,3 channels,2005
811056,16,breite seite feat. in between_ def kev_ eldin_ südwestfank & dj razor,0
951124,you are the one (remembering keith green album version),rich mullins,0
864942,between the house and a road,joy askew,0
257313,disfraz de tigre,hidrogenesse,2007
639404,we used technology (but technology let us down),maus haus,2009
960225,georgia on my mind,richard manuel,2002
658253,olvide su nombre,barbarito diez,0
170105,detonation (album version),trivium,2006
570054,love chases after me,mindy smith,2009
927637,let me see (lp version),mose allison,1962
709195,under the stars,tydi,0
408555,bali eyes ( lp version ),porno for pyros,1996
948709,es el amor quien llega,myriam,0
287277,huulipunaa kauluksella,meiju suvas,0
65627,mi amante niña compañera,leonardo favio,0
197494,u-haul truck,d. willz,0
32859,worrying over you,jackie edwards,0
797155,never can say goodbye,the communards,1987
892989,le chanteur,daniel balavoine,1978
361987,long ago and far away,john proulx,0
69080,dream waltz,hugo strasser und sein tanzorchester,0
318073,little boy blue,walter horton,1989
116427,afterword,christine fellows,2005
465657,curb appeal,sintax the terrific,2007
903470,intoxicated (dirty extended mix),orange factory feat. mike notar,0
882034,un beso al viento,los cuates de sinaloa,0
149240,rocket bay,tuomas rantanen,0
554771,cold love,ghinzu,2009
516442,escuro e luar,mafalda veiga,2000
403330,secondhand grave (album version),joe firstman,2003
701524,green rolling hills,kathy mattea,2008
254767,mind control,stephen marley,2005
545185,raven,decry,0
106691,somersettler,ott,2001
513885,ej_ vapore,gibonni,0
78107,total experience,safi connection,2002
204997,surrender (feat. ray brown),howard mcghee,0
225995,ice (album version),lights,0
459156,gives you hell,the all-american rejects,2008
115028,jeannie jeannie jeannie (live),jets,0
514213,zdarlight (automation edition),digitalism,2007
860644,spell i'm under,winger,1993
493668,nature boy,jane siberry,1997
242790,we seek his face (perennial album version),twila paris,0
148754,bayou woman,tony joe white,1999
837137,shop around,mary wells,1961
632709,crime,the pietasters,1997
422016,mamasita,grayson manor,2006
118641,fly,céline dion,1996
713614,if we only kept getting young,mark mallman,2009
468200,poison pen,michael stanley,1996
909595,the ghetto national anthem,gilbert esquivel,0
578708,forget,symmetry,0
27535,funky atlanta,tangerine dream,1992
805,ghost highway,mazzy star,1990
31087,gana el hawa,rachid taha,2006
260376,mad about you (extended version) (digitally remastered '02),belinda carlisle,1986
939728,original days,louie culture,0
219574,wir kehren zurück - part 2,stress,0
414577,no me abandones,aurora y la academia,0
818672,go fly a kite,the bumblebeez,0
78086,drains,megafaun,2008
140518,get money,hef,2009
53992,que bonito,los melodicos,0
629107,soma so de la sase,bobby mcferrin,1990
898287,saturday (bittersuite remix),brs,0
319330,molly malone,dublin city ramblers,2003
43564,you go to my head,frank sinatra,1946
476547,country squire,the woggles,1993
196901,coverage (lp version),david crosby,0
94849,concise rejection,the frequency,0
868245,come on home,alabama 3,0
161930,i can't make it,small faces,1967
919849,hula love,buddy knox,1988
644590,the power is on,the go! team,2004
702451,mantis,skunk d.f.,2005
143948,music rroman,earth wheel sky band,0
864937,venice,anni rossi,2007
827310,where beauty lies,pretty maids,2006
727638,trapped under ice (from batman & robin / metallica cover),austrian death machine,0
375203,angela encuentra la camara,alejandro amenabar,0
228165,beast,okay,2008
553066,do you have any sugar?,stanley turrentine,1999
599055,säkkijärven polkka,leningrad cowboys,1993
404494,dowit,dub war,1994
498360,15 seconds,monolith,0
721698,a kid for farthings,frank chacksfield & his orchestra,0
820061,bud's blues / 52nd street theme,bud powell,0
535814,change your mind,jimmy ruffin,0
477529,blue (da ba dee) (d.j. ponte original radio edit),eiffel 65,0
360519,groove yard (carl perkins),bradley leighton,2005
921092,cambiando el destino,magneto,1992
703087,handle it,the alkaholiks,2006
332998,electronic voice phenomena,carach angren,2010
594422,sensible,unwound,1996
418953,never take away my freedom,david guetta - joachim garraud - chris willis,0
898784,burning bridges,something about vampires and sluts,0
430928,this is my apartment,dario marianelli,2009
960974,yo baby's daddy,dave hollister,0
734038,nur ein gefühl (radio version),jenney,0
661991,the flavor of love,logic,0
592414,lambe-botas,tara perdida,0
682832,tj's theme,speaker junk,0
335851,interlude,tord gustavsen_ harald johnsen_ jarle vespestad,2003
72977,x-ray specs,the lillingtons,1999
50914,small up and simple down (lp version),neal mccoy,1994
363388,morfiinisiivet (radio edit),mustan kuun lapset,2007
83055,up against the wall_ redneck,new riders of the purple sage,0
542322,creep,kaysh,0
385095,girl to a world,robert forster,1993
896655,spoken words (album version),shadow gallery,1998
731344,shelter (tobynation remix),mijk van dijk,0
228136,exit,stateless,2004
405633,sink,lore,0
1904,reaching for the best,the exciters,1994
744338,kaluz,jiri schmitzer,0
391641,snap your fingers,the woggles,1997
545656,jeszcze polska,mona mur,2004
731614,helden von heute ( live ),falco,1999
756836,el presidente,hakan lidbo,0
870687,molly,datarock,2009
728614,chromatic movement,khatsaturjan,0
143133,vinegar,anna abreu,2008
105296,animal attraction,bam bam,0
34485,lonesome lover,max roach / abbey lincoln / coleridge perkinson,1962
406742,the hokey pokey,brave combo,0
478445,circles,screaming banshee aircrew,2009
430749,change (album version),lou reed,2003
271321,talking to god,frost,0
111106,vivaracho,angelica maria,0
218605,eu sei que vou te amar (2000 digital remaster),maysa,0
