product_name,num_of_words,total_str_len,avg_word_len,fraction_capitalized,num_of_non-Eng_words,num_of_digits,word(s)_with_uppercase_letters,starts_with_brand,paranthesis,)_in_last_word,\w-\w_end,\w-\w_second,\d_end,contains_year,contains_inch_info,contains_core_info,starts_with_i,concatenated_words,keywords_downstream,is_was_downstream,(_downstream,$_downstream,the_upstream,",_or_._after_string",\w-\w_downstream,label
Dell Inspiron 14z,3,15,5.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Lenovo IdeaPad Yoga,3,17,5.666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Apple Mac,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HP Folio,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
MSI Trident HP Elite Slice Digital Storm,7,34,4.857142857142857,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Apple MacBook Pro,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"HP Download Store (AKA HP Marketplace), HP",7,36,5.142857142857143,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows Media Encoder,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sony called,2,10,5.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Digital Storm,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsung ATIV,2,11,5.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple MacBook Pro 15-inch Retina (22fps on,7,36,5.142857142857143,0.8,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Dell covers the Latitude,4,21,5.25,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sony VPC-Z1390X (5:19). The Lenovo,5,30,6.0,1.0,2,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dell Latitude 13 7000 Series 2-in-1,6,30,5.0,1.0,3,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
Intel Core,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Verizon in our Fastest Mobile Networks story,7,38,5.428571428571429,0.5714285714285714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"AMD Athlon II X4 630, but",6,20,3.3333333333333335,0.75,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft designed,2,17,8.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASUS Eee PC,3,9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell XPS One,3,10,3.3333333333333335,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Windows PC,2,9,4.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asus ME400C,2,10,5.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Intel Core i3 and,4,14,3.5,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Dell Latitude,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Toshiba Portégé,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HP Folio,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HP Pavilion,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Asus Zenbook,2,11,5.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Lenovo has,2,9,4.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows 7,2,8,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Logitech TV,2,10,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Studio,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acer Aspire S7,3,12,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
Nvidia GeForce 310M graphics,4,25,6.25,0.6666666666666666,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sony VAIO Fit 14 comes with,6,22,3.6666666666666665,0.6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Venue 8,3,10,3.3333333333333335,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Chromebook 11 (Intel Core,5,26,5.2,1.0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Toshiba Encore 2,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
Compaq 2710p,2,11,5.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Kobo Arc,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HP Chromebook,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lenovo (2.85). Thanks to the Intel HD,7,31,4.428571428571429,0.6666666666666666,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Latitude 13,3,14,4.666666666666667,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Vizio 27-inch All-in-One Touch PC,5,29,5.8,1.0,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
Sony T15 Touch,3,12,4.0,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Windows 7. Performance The system,5,29,5.8,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HP Envy 14 (Sandy,4,14,3.5,1.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Vigor is,2,7,3.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Nokia did,2,8,4.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acer V 15,3,7,2.3333333333333335,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Toshiba Portege,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
HP Compaqs,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
Intel Core,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Intel Penryn core technology,4,25,6.25,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
Kupa UltraNote,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Apple MacBook Pro 13-inch (Core 2,6,28,4.666666666666667,1.0,3,3,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
Intel Atom 330 processor,4,21,5.25,0.6666666666666666,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Acer Aspire 6930G,3,15,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Apple MacBook Pro 15-inch, the Toshiba R500",7,37,5.285714285714286,0.8,2,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
CyberPower Zeus,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Apple iPad or Microsoft Surface,5,27,5.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lenovo IdeaCentre,2,16,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zagg Slim Book,3,12,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Precision,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Series,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Dell Vostro,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel HD Graphics 4000 is,5,21,4.2,0.75,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lenovo has,2,9,4.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intel HD,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toshiba NB205 and Mini Nickelodeon,5,30,6.0,0.75,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PC makers,2,8,4.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Origin EON 17-S. The outliers,5,25,5.0,0.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3 Gaming,2,8,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Apple Mac,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Asus Zen Pad S offers a lot,7,21,3.0,0.5714285714285714,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lenovo ThinkPad X1 Carbon,4,22,5.5,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
Lenovo IdeaPad,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Asus Zenbook Prime,3,16,5.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HP Spectre,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Nvidia GeForce,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Samsung stand,2,12,6.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Elite Slice Digital Storm Velox,6,29,4.833333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sony VAIO Fit 14 comes,5,18,3.6,0.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Latitude,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotac Zbox,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Digital Storm,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Microsoft Surface Pro,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Falcon Northwest Fragbox (GeForce GTX,5,33,6.6,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HP Chromebook,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acer PCs and Android or,5,19,3.8,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Intel Core i5-3317U ),4,18,4.5,1.0,2,5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Acer Aspire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Nvidia GTX,2,9,4.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nvidia GeForce GTX 470,4,19,4.75,1.0,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Intel Atom Z2760,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Falcon Northwest,2,15,7.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Samsung EVDO solid-state drives (SSDs). One,6,38,6.333333333333333,0.75,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC Magazine GreenTech-approved products,4,36,9.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dell xps,2,7,3.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Velocity Micro, and Voodoo PC. It",6,28,4.666666666666667,0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyberpower Zeus,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Apple iPhone,2,11,5.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HP P7-1235. Its Handbrake encoding score,6,35,5.833333333333333,0.6,1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dell Inspiron,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows 8.1,2,10,5.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dell Precision Tower 5610 (1,582)",5,29,5.8,1.0,2,8,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Maingear Epic Rush,3,16,5.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Intel Core 2 Duo CPU), the",6,21,3.5,0.75,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Intel Core,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HP HP dv6t (1030us),4,16,4.0,1.0,2,5,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Digital Storm ODE,3,15,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Pavilion,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Lenovo ThinkPad,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Zotac ZBox Nano XS,4,15,3.75,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel HD Graphics. Performance,4,27,6.75,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple Logic Pro X),4,15,3.75,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Google Drive,2,11,5.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AVADirect Quiet X79 Gaming,4,23,5.75,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nvidia GeForce GT 640M,4,19,4.75,1.0,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Sony VPC-Z1390X,2,14,7.0,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Acer Aspire Predator,3,18,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HP Rove (3:53) and,4,15,3.75,0.6666666666666666,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Envy 34 Curved All-in-One,5,24,4.8,1.0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Kupa UltraNote X15,3,16,5.333333333333333,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Nvidia GeForce,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Digital Storm,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel Core 2 Duo U7500 isn't,6,23,3.8333333333333335,1.0,3,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
HP dv7-4083cl,2,12,6.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Apple Air and Voodoo 133,5,20,4.0,0.75,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
MSI Gaming 24GE,3,13,4.333333333333333,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Windows PC runs so slow. If,6,22,3.6666666666666665,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotac ZBox Nano AD12,4,17,4.25,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MSI GX70,2,7,3.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Dell Latitude,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HP Omni,2,6,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Apple iMac 27-Inch,3,16,5.333333333333333,0.5,1,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
HP Mini,2,6,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Lenovo counterparts. If,3,21,7.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Envy,2,6,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
HP 5101,2,6,3.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Lenovo Ideapad,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP ProBook,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Lenovo Yoga 3,3,11,3.6666666666666665,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Lenovo ThinkCentre,2,17,8.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Asus ET2300,2,10,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Digital Storm Velox,3,17,5.666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HP Pavilion,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HP Mini,2,6,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Samsung Series 9 ($1,650",4,21,5.25,1.0,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Envy 34 Curved,4,14,3.5,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
acer ferrari,2,11,5.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Stealth (Intel Core i5,4,19,4.75,1.0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Apple claims,2,11,5.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Dell Latitude 12,3,14,4.666666666666667,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Apple Magic Mouse or,4,17,4.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Pavilion,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
HP Power Assistant puts the,5,23,4.6,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC with Vista,3,11,3.6666666666666665,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lenovo Erazer,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Windows Media Encoder test in,5,25,5.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Intel Core i5-4200U,3,17,5.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
fujitsu lifebook,2,15,7.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Pavilion,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Apple MacBook Pro 15-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
Samsung Ativ Book 9,4,16,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Windows 8,2,8,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HP ElitePad 1000,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
Digital Storm,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus Vivo,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Envy 34 Curved All-in-One,5,24,4.8,1.0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AMD Phenom II N640-based,4,21,5.25,1.0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Zotac ZBox Nano XS AD13,5,19,3.8,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Falcon Northwest Mach V,4,20,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Lenovo PCs,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo and,2,9,4.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotac Zbox CI320 nano Plus Windows 8.1 With,8,36,4.5,0.8333333333333334,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotac ZBox Nano,3,13,4.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acer Aspire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Intel Atom Z2760,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Elite Slice,3,12,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zagg Slim Book for,4,15,3.75,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intel Next,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus UX501J-DS71T,2,16,8.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Microsoft Word,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Toshiba Tecra,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Acer C720-3404,2,13,6.5,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Intel Core m3 ($399),4,17,4.25,1.0,2,4,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Windows 8,2,8,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenovo ThinkPad Yoga,3,18,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
Lenovo ThinkPad,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Intel Core i3,3,11,3.6666666666666665,1.0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
Apple iMac's (Nvidia GeForce GT 130),6,31,5.166666666666667,1.0,3,3,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
MSI Ghost,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
