_id,ltable_id,rtable_id,ltable_song_title,ltable_year,ltable_artists,rtable_song_title,rtable_year,rtable_artists,gold_labels
56932336,5437,813434,come out of the shade,2008.0,the perishers,out of order,1979,the ruts,0
56932359,280808,813434,dog out of water,2009.0,the color bars,out of order,1979,the ruts,0
56932366,152200,813434,come out of the shade,2006.0,the perishers,out of order,1979,the ruts,0
56932381,24968,813434,ill talk my way out of this,1993.0,the rakes progress,out of order,1979,the ruts,0
56932525,235642,813434,falling out of love (with you),1992.0,the 6ths,out of order,1979,the ruts,0
56940609,2885,654173,ist mir egal,2000.0,christina stürmer,ist mir egal,2009,christina stürmer,0
56943725,567179,882248,young love,2007.0,sonny james,young love,1959,sonny james,0
56944677,146546,882248,this sweet love,2011.0,james yuill,young love,1959,sonny james,0
56945130,721724,882248,oh  my love,1948.0,james v. monaco,young love,1959,sonny james,0
56952367,275820,788671,just the way you are,1962.0,billy joel+peggy lee,the way i feel,0,billy lee riley,0
56967461,112065,562427,sweet  sweet pussycat,1964.0,damita jo,sweet juanita,0,jo jo,0
56967812,310028,562938,correr frente a tí,1989.0,luis alberto spinetta,correr frente a ti,1999,luis alberto spinetta,0
56975535,205374,444081,delirious love,2001.0,neil diamond,is it love,2007,amy diamond,0
56977879,694308,386160,better than me,2003.0,eddie baytos,it's me,2005,eddie turner,0
56977951,308379,386160,bounce with me,2006.0,kreesha turner,it's me,2005,eddie turner,0
56978058,58574,386160,bounce with me,2005.0,kreesha turner,it's me,2005,eddie turner,0
56980203,281099,693148,the man i love,2009.0,helen forrest,the day i stop loving you,1996,helen hobson,0
56991413,629395,442750,high then low,2009.0,the labrets,high diver,0,the aqua velvets,0
56992715,540614,767835,no llores niña,1980.0,los chichos,no cambies,0,los betos,0
56992929,219381,767835,no puedo,2002.0,los auténticos decadentes,no cambies,0,los betos,0
57001619,361790,927591,on and on,2009.0,expanding man,look and turn,0,running man,0
57004350,333565,23191,freak me,2013.0,keith sweat+anthony johnson+roy murray+another level,don't have me,2000,keith sweat,0
57011407,660573,939747,moanin,2012.0,art blakey+the jazz messengers,moanin',1988,art blakey and the jazz messengers,0
57013498,729867,71251,long time traveler,2011.0,the wailin jennys,long time comin',1990,the quireboys,0
57013658,2922,71251,wiser time,1994.0,the black crowes,long time comin',1990,the quireboys,0
57013854,730806,71251,party time,1991.0,the heptones,long time comin',1990,the quireboys,0
57013972,392501,71251,in time,2015.0,find the others,long time comin',1990,the quireboys,0
57014123,173151,182155,stay away,2003.0,the honorary title,stay with me,0,the marbles,0
57014231,307865,182155,would you come with me,2006.0,the elected,stay with me,0,the marbles,0
57014315,625758,182155,if you want to dance with me,2015.0,beardo the man,stay with me,0,the marbles,0
57015327,449319,182155,love me,2010.0,the cramps,stay with me,0,the marbles,0
57018838,724371,888676,everything i ask for,2009.0,the maine,everything,0,phil the agony,0
57026911,314338,813659,gone dead train,1978.0,russ titelman+jack nitzsche+randy newman,gone dead train (album version),0,randy newman,0
57029232,558871,866079,theme from the persuaders,2016.0,the starlite orchestra,theme from the new testament,2004,the mystic moods orchestra,0
57029686,320555,866079,the wonder pets! theme (instrumental),2006.0,the wonder pets orchestra,theme from the new testament,2004,the mystic moods orchestra,0
57029687,320564,866079,the wonder pets! theme (instrumental),2006.0,the wonder pets orchestra,theme from the new testament,2004,the mystic moods orchestra,0
57035716,723274,410221,is it you,2016.0,kevin g. lee,i need it just as bad as you,2002,laura lee,0
57036009,60929,110192,like a feather,1997.0,nikka costa,like a feather,2001,nikka costa,0
57037360,72307,35074,my doorbell,2009.0,the white stripes,my buddy,1995,barry white,0
57040995,282145,693166,i ride an old paint,1962.0,randy boone,an old wise tale,2007,randy edelman,0
57041738,443720,566395, (if you cant sing it) youll have to swing it,1944.0,sam coslow+martha raye  with jimmy dorsey+his orchestra,(if you can't sing it) you'll have to swing it,0,martha raye,0
57045014,175458,521014,wasnt born to follow (album version),2013.0,the byrds,2b4 (album version),0,the sun,0
57046036,681261,249936,eazy street,1990.0,eazy-e,eazy street (explicit),1995,eazy-e,0
57054363,667140,585455,go,2003.0,dj andy hunter,mango,0,dj boss,0
57056116,682364,378459,all day,1998.0,lisa loeb,brilliant day,2003,lisa debenedictis,0
57056212,712521,378459,my day,2003.0,lisa vischer,brilliant day,2003,lisa debenedictis,0
57061267,719439,837842,anything,2007.0,kinnie starr,anything,2006,kinnie starr,0
57064717,692267,401598,hello again,1994.0,the cars,say hello,2001,the deadly snakes,0
57064958,281884,456154,eyes on fire,2009.0,blue foundation,eyes on fire,2007,blue foundation,0
57072454,719234,18860,follow me,1991.0,,ya got me,0,nancy walker,0
57072730,648843,18860,groove me,1994.0,,ya got me,0,nancy walker,0
57074166,20042,412453,pork and beans,2013.0,rivers cuomo+weezer,pork and beans,2008,weezer,0
57076429,547134,79753,miltons boogie,1996.0,roy milton,boogie at midnight,0,roy brown,0
57077317,286041,745621,crazy chick,2004.0,charlotte church,crazy chick,2005,charlotte church,0
57077589,440118,589775,you belong to me,2008.0,matthew minor+grey holiday,you belong to me,2007,grey holiday,0
57084115,206487,246825,black like me,2007.0,britt daniel+spoon,black like me,2007,spoon,0
57085792,416850,782985,its alright with me,2002.0,john gunnery,it's alright with me,1974,john hiatt,0
57092353,564755,198067,come back to me,1970.0,burton lane,it's down to you and me,0,cristy lane,0
57098383,40220,467644,la guacamaya,1991.0,los lobos,la incondicional,0,los verdaderos negros,0
57098453,607481,467644,la otra orilla,1999.0,los enemigos,la incondicional,0,los verdaderos negros,0
57099308,536158,36035,breakfast radio,1999.0,charlie chan,breakfast feud,1987,charlie christian,0
57103070,559938,775885,you put a spell on me,2009.0,ed harcourt,she put a curse on me (parts i & ii),2005,ed harcourt,0
57106706,469273,656388,winning a battle  losing the war,2001.0,kings of convenience,winning a battle_ losing the war,2001,kings of convenience,0
57114364,355480,140287,crowned,2011.0,rowland s. howard+these immortal souls,crowned,1992,these immortal souls,0
57119344,689508,449075,brainstorm interlude,1999.0,the verve,interlude 2,0,the fray,0
57119356,237095,449075,romantic interlude,2010.0,the red elvises,interlude 2,0,the fray,0
57122835,447019,41867,revolution starts now,2005.0,steve earle,the revolution starts now,2004,steve earle,0
57125466,343680,52757,my life would suck without you,2009.0,kelly clarkson,my life would suck without you,2009,kelly clarkson,0
57125468,497732,52757,my life would suck without you,2009.0,max martin+johan schuster+claude kelly+kelly clarkson,my life would suck without you,2009,kelly clarkson,0
57127545,351157,283678,cocktails,2001.0,bill conti,cocktails,1999,bill conti,0
57131547,3719,808496, its up to you (2005 digital remaster),1996.0,jerry fuller+ricky nelson,i can't stop lovin' you (2001 digital remaster),0,ricky nelson,0
57144275,412922,861974,xtal,2002.0,aphex twin,xtal,1992,aphex twin,0
57151921,304884,556749,follow me,2010.0,aly-us,follow me [harry choo choo romero & jose nunez deep in drums mix] (album),0,aly-us,0
57168974,499242,247520,cachorrinho,2004.0,m.c. andinho+kelly key,cachorrinho,0,kelly key,0
57174715,407648,906012,raga bairagi bhairva,2012.0,ustad bary fateh ali khan,raga durga,2006,amjad ali khan,0
57183568,660245,62727,south street,1984.0,the orlons,nolan street bridge,2008,the krayolas,0
57183612,173920,62727,street survivor,2003.0,the flaming sideburns,nolan street bridge,2008,the krayolas,0
57183688,628238,62727,market street,1986.0,the yellowjackets,nolan street bridge,2008,the krayolas,0
57183785,327375,354444,telephone,2014.0,lady gaga+rodney jerkins+lasean daniels+lazonate franklin+beyoncé knowles+lady gaga  ft. beyoncé knowles,telephone,2010,lady gaga / beyoncé,0
57185957,18906,11461,not ready to make nice,1975.0,the dixie chicks,ready to die,2003,the unicorns,0
57185965,423186,11461,get ready,1994.0,the proclaimers+smokey robinson,ready to die,2003,the unicorns,0
57185998,729693,11461,ready to rumble,2003.0,the tenants,ready to die,2003,the unicorns,0
57186010,356426,11461,im ready to fly (kangaroo hop),1983.0,the papers,ready to die,2003,the unicorns,0
57186124,247672,11461,where dreams go to die,2010.0,the downtown fiction,ready to die,2003,the unicorns,0
57186696,482444,1703,the blowers daughter,2006.0,damien rice,the blower's daughter,2003,damien rice,0
57186697,251155,1703,the blowers daughter,2004.0,damien rice,the blower's daughter,2003,damien rice,0
57188703,103531,1703,the acrobat,2005.0,johnathan rice,the blower's daughter,2003,damien rice,0
57192828,549179,722635,sweet pea,2015.0,tommy roe,sweet country woman,0,tommy overstreet,0
57193665,732597,310613,the day the earth drippd blood,2012.0,the meteors,the earth is our mother,0,the revels,0
57194249,417828,310613,she is the new thing,2009.0,the horrors,the earth is our mother,0,the revels,0
57194264,162355,310613,the medication is wearing off,2013.0,the eels,the earth is our mother,0,the revels,0
57194297,566552,310613,it is the law,2008.0,the envelopes,the earth is our mother,0,the revels,0
57194440,619221,310613,the feeling is right tonight,2004.0,the inertia case,the earth is our mother,0,the revels,0
57196273,630855,184261,call it pretending,2012.0,john fogerty+creedence clearwater revival,call it pretending,2001,creedence clearwater revival,0
57202239,605083,394624,anything like you and me,2007.0,brian jones+brett walker,if you ever feel like lovin' me again (album version),0,clay walker,0
57203156,528897,696541,same direction,2004.0,hoobastank,say the same,2006,hoobastank,0
57203174,685851,696541,say the same,2009.0,douglas robb+daniel estrin+chris hesse+hoobastank,say the same,2006,hoobastank,0
57216213,453822,641991,mama  can i go out,1959.0,jo ann campbell,mama [can i go out tonight] [alternate take][bonus track],0,joann campbell,0
57221684,139474,439010,sacrament of wilderness,1994.0,tuomas holopainen+emppu vuorinen+nightwish,sacrament of wilderness,1998,nightwish,0
57224203,256371,467816,forget that girl,1966.0,douglas farthing hatlelid )+the monkees,forget that girl (seattle center coliseum) (live 8/25/67),0,the monkees,0
57224266,409111,415398,intro,2008.0,insane clown posse,intro,1992,insane clown posse,0
57227261,703788,760265,early days,2010.0,dave santucci,21 days,2007,dave gahan,0
57229643,96894,189241,so says i,2000.0,james mercer+the shins,so says i,2003,the shins,0
57229737,285034,189241,so fine,2002.0,the chambers brothers,so says i,2003,the shins,0
57229759,310049,189241,so young,1989.0,the corrs,so says i,2003,the shins,0
57229790,467226,189241,so fine,1989.0,the fiestas,so says i,2003,the shins,0
57231681,708057,264846,the sidewinder,2006.0,lee morgan,the goodbye highway,2000,tim 'love' lee,0
57239526,633144,258878,feel the heartbeat,1983.0,the treacherous three,cum on feel the noize,0,the crack,0
57239539,520927,258878,feel the pressure,2005.0,the charlatans,cum on feel the noize,0,the crack,0
57239547,691024,258878,the wheels on the bus,2009.0,the white stripes,cum on feel the noize,0,the crack,0
57239848,657015,258878,riders on the storm,1985.0,the doors,cum on feel the noize,0,the crack,0
57239859,266766,258878,flowers on the wall,2001.0,the statler brothers,cum on feel the noize,0,the crack,0
57239891,670134,258878,love on the dole,2011.0,the libertines,cum on feel the noize,0,the crack,0
57239978,567196,258878,keep on the sunnyside,2007.0,the carter family,cum on feel the noize,0,the crack,0
57240230,228550,258878,gold on the ceiling,2011.0,the black keys,cum on feel the noize,0,the crack,0
57240242,237094,258878,boogie on the beach,2010.0,the red elvises,cum on feel the noize,0,the crack,0
57247566,306020,107802,little favours,2008.0,kt tunstall,little favours,2000,kt tunstall,0
57253075,484602,809151,my life,2008.0,ayreon the don,medley: for once in my life/i'll take you there/cabaret,0,the supremes,0
57257418,453074,442341,in my arms,2014.0,teddy thompson+glen campbell,in cars,0,glen campbell,0
57262774,418628,677405,nothing is wrong,2005.0,fc kahuna,nothing is wrong,2002,fc kahuna,0
57266358,50492,945843,leave your boyfriend behind,2009.0,leona naess+samuel dixon,leave your boyfriends behind,2008,leona naess,0
57268471,679907,188920,no easy street,2001.0,john ashton+richard butler+tim butler+the psychedelic furs,no release,1986,the psychedelic furs,0
57268577,15923,188920,no more heroes,1975.0,the stranglers,no release,1986,the psychedelic furs,0
57268593,549608,188920,no comment,1987.0,the shangs,no release,1986,the psychedelic furs,0
57268698,717914,188920,no justice,2005.0,the retaliates,no release,1986,the psychedelic furs,0
57268714,721393,188920,no more heroes,2005.0,the stranglers,no release,1986,the psychedelic furs,0
57268770,608283,188920,no way out,2011.0,the dts,no release,1986,the psychedelic furs,0
57268829,247612,188920,no secret why,2010.0,the coast,no release,1986,the psychedelic furs,0
57278280,681158,42190,change of seasons,2010.0,sweet thing,change of seasons,2006,sweet thing,0
57278281,424634,42190,change of seasons (demo version),2010.0,owen carrier+tyler kyte+alex last+tim nussey+nick rose+morgan waters+sweet thing+arrangement with nettwerk productions,change of seasons,2006,sweet thing,0
57280337,725554,676156,if i needed you,2011.0,townes van zandt,if you only knew,1985,van morrison,0
57285264,220449,892344,love is a long road,2003.0,tom petty+mike campbell,i love is blind,0,tom principato,0
57288479,688577,264986,in the grace of your love,2014.0,the rapture,the nearness of you,1959,the king sisters,0
57288565,78058,264986,the taste of your tears,1985.0,paul king,the nearness of you,1959,the king sisters,0
57288601,511162,264986,for the want of you,1943.0,jule styne+eddie cherkose+allan jones+kitty carlisle+the king sisters,the nearness of you,1959,the king sisters,0
57288607,125214,264986,i think of you,1959.0,the merseybeats,the nearness of you,1959,the king sisters,0
